postId,createdAt,visibility,updatedAt,content,mediaUrls,groupId,sharedFromPostId
P01623,2025-08-01T04:12:47,group,2025-12-14T13:59:43,Có tài liệu nào học Figma từ cơ bản tới nâng cao không?,,,
P01624,2026-02-05T08:01:51,group,2026-02-15T23:31:02,Mình đang phân tích hành vi khách hàng cho shop.,,G081,
P01625,2024-06-30T19:08:48,group,2025-09-30T21:23:06,Mọi người góp ý giúp mình layout này với.,,,
P01626,2025-10-03T15:18:30,friends,2026-03-01T09:25:23,Mọi người recommend tài liệu Spring Boot nhé.,https://example.com/media/post_01626.jpg,,
P01627,2025-08-26T20:55:42,public,2026-02-18T00:24:11,Mọi người dùng KPI nào để đo hiệu quả content?,,,
P01628,2025-08-25T14:37:29,friends,2026-02-11T06:57:43,Chia sẻ tài liệu SQL cơ bản cho người mới.,https://example.com/media/post_01628.jpg,,
P01629,2026-03-02T13:04:56,friends,2026-03-05T17:36:49,Chia sẻ case branding mình thấy khá hay.,,G025,
P01630,2025-10-29T15:03:24,friends,2025-12-11T19:09:15,Chia sẻ tài liệu SQL cơ bản cho người mới.,,,
P01631,2025-10-14T23:35:31,public,2025-11-10T10:02:23,Mình cần bạn học writing task 2.,,G067,
P01632,2026-02-13T06:25:22,group,2026-02-25T10:02:47,Neo4j dùng cho friend suggestion khá hợp.,,,
P01633,2025-11-02T04:21:25,group,2025-11-29T21:03:36,Mọi người recommend tài liệu Spring Boot nhé.,,,
P01634,2025-12-24T14:44:21,group,2026-02-13T13:02:38,Mình đang học về quy trình sales ops.,,,
P01635,2024-10-24T03:15:14,group,2024-12-15T05:33:31,Case study này khá hay cho team kinh doanh.,https://example.com/media/post_01635.jpg,,
P01636,2026-03-03T11:59:48,friends,2026-03-30T17:43:48,Mình đang học quản trị dòng tiền.,,G048,
P01637,2026-01-06T10:54:07,friends,2026-03-25T23:41:59,Có ai muốn lập nhóm học FP&A không?,https://example.com/media/post_01637.jpg,G071,
P01638,2025-11-12T18:58:03,public,2026-01-28T10:08:43,Mọi người dùng KPI nào để đo hiệu quả content?,https://example.com/media/post_01638.jpg,G047,
P01639,2026-02-18T01:25:55,group,2026-02-22T20:54:24,"Mình đang build app nhỏ bằng React, cần góp ý UI.",,,
P01640,2025-10-08T03:02:33,friends,2025-12-01T19:19:34,Có ai đang học system design không?,,G013,
P01641,2025-11-02T17:30:24,friends,2025-11-14T04:37:49,Mình cần template content plan cho fanpage.,https://example.com/media/post_01641.jpg,G078,
P01642,2025-08-16T16:43:18,group,2025-09-06T16:34:10,Mình cần bạn học writing task 2.,,G038,
P01643,2026-03-02T09:41:00,group,2026-03-05T07:32:31,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,https://example.com/media/post_01643.jpg,,
P01644,2025-06-20T22:33:32,friends,2025-10-10T23:49:26,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,https://example.com/media/post_01644.jpg,G007,
P01645,2025-09-09T20:35:01,public,2026-01-21T03:54:14,Ai có bài tập Neo4j hay cho mình xin với.,https://example.com/media/post_01645.jpg,,
P01646,2026-03-05T15:45:24,public,2026-03-11T03:33:21,Có ai từng làm growth experiment cho startup chưa?,,,
P01647,2026-02-10T08:45:53,public,2026-03-03T06:37:50,Có tài liệu nào học Figma từ cơ bản tới nâng cao không?,,,
P01648,2024-03-04T16:44:03,group,2026-02-09T04:09:35,Mình đang học về quy trình sales ops.,https://example.com/media/post_01648.jpg,,
P01649,2026-03-09T21:04:59,group,2026-03-15T23:22:10,Mình đang học design system.,https://example.com/media/post_01649.jpg,,
P01650,2025-06-24T16:18:22,group,2026-01-09T01:31:46,Bài này giải thích khá dễ về budgeting.,https://example.com/media/post_01650.jpg,G044,
P01651,2025-05-16T20:08:44,group,2025-07-01T03:00:07,Mình cần bạn học writing task 2.,https://example.com/media/post_01651.jpg,G088,
P01652,2025-07-04T02:55:44,public,2026-02-06T05:26:51,Ai muốn luyện speaking buổi tối không?,,,
P01653,2024-11-15T08:09:50,friends,2025-07-17T01:50:01,Mình đang học về quy trình sales ops.,,G037,
P01654,2026-02-11T18:42:24,public,2026-02-20T17:30:20,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,G048,
P01655,2026-03-24T11:59:37,group,2026-04-01T14:07:40,Mình vừa hoàn thành dashboard đầu tiên bằng Power BI.,,G066,
P01656,2026-03-28T00:27:11,friends,2026-04-01T04:28:57,Mọi người học IELTS listening bằng nguồn nào?,,G036,
P01657,2026-01-30T15:45:06,public,2026-03-29T22:09:14,Có ai đang học system design không?,https://example.com/media/post_01657.jpg,G051,
P01658,2026-02-02T15:43:25,group,2026-03-24T23:09:36,Mọi người thấy roadmap Data Analyst nên bắt đầu từ đâu?,,,
P01659,2026-02-26T06:52:11,group,2026-03-03T23:28:51,Mình đang học về quy trình sales ops.,https://example.com/media/post_01659.jpg,G034,
P01660,2025-10-27T18:07:38,public,2025-12-11T13:12:11,Mình cần bạn học writing task 2.,,G072,
P01661,2025-09-15T20:41:10,public,2025-10-19T19:02:18,Mọi người học IELTS listening bằng nguồn nào?,,G036,
P01662,2026-01-22T20:20:04,public,2026-01-25T15:23:45,Mọi người nghĩ sao về product-market fit?,,,
P01663,2026-01-03T03:33:18,public,2026-01-13T09:12:11,Mọi người nghĩ sao về product-market fit?,,G070,
P01664,2025-02-20T13:22:43,group,2026-03-22T23:28:13,Mọi người recommend tài liệu Spring Boot nhé.,,,
P01665,2024-09-01T07:17:22,group,2024-11-20T22:35:30,Mình cần bạn học writing task 2.,https://example.com/media/post_01665.jpg,G041,
P01666,2025-06-14T23:44:35,public,2025-12-18T03:18:23,Typography nào dễ dùng cho mobile app?,,,
P01667,2025-06-02T18:51:42,friends,2026-03-20T22:10:37,Có ai đã chạy A/B test cho landing page chưa?,https://example.com/media/post_01667.jpg,,
P01668,2026-01-20T17:37:52,group,2026-03-10T09:18:44,Mọi người có kinh nghiệm tối ưu đơn hàng hoàn không?,https://example.com/media/post_01668.jpg,G076,
P01669,2025-07-11T19:16:04,public,2025-08-14T20:59:45,Mọi người học IELTS listening bằng nguồn nào?,,,
P01670,2024-10-21T03:53:19,friends,2026-01-23T16:22:01,Có ai từng làm growth experiment cho startup chưa?,,G080,
P01671,2026-01-05T19:08:14,group,2026-02-01T00:41:25,Case study này khá hay cho team kinh doanh.,https://example.com/media/post_01671.jpg,,
P01672,2026-02-04T08:13:17,friends,2026-02-28T12:11:18,Có ai muốn lập nhóm học FP&A không?,https://example.com/media/post_01672.jpg,G064,
P01673,2025-03-11T08:01:29,group,2025-09-16T00:55:25,Chia sẻ bộ từ vựng chủ đề education.,,,
P01674,2025-05-14T09:52:05,group,2025-08-21T10:07:50,Có ai đang học system design không?,,G051,
P01675,2026-02-11T02:38:16,friends,2026-03-20T21:48:43,Mọi người có kinh nghiệm tối ưu đơn hàng hoàn không?,,G026,
P01676,2026-03-10T11:50:42,group,2026-03-12T00:04:13,Mình cần template content plan cho fanpage.,,G073,
P01677,2026-02-03T16:45:34,group,2026-02-27T07:15:29,Có ai đang học system design không?,,,
P01678,2026-02-25T13:06:31,friends,2026-03-04T03:45:22,Mình đang học design system.,,,
P01679,2025-11-05T01:35:44,friends,2026-03-31T14:16:56,Case study này khá hay cho team kinh doanh.,https://example.com/media/post_01679.jpg,G037,
P01680,2025-05-01T18:53:26,public,2025-08-05T21:29:37,Mình đang phân tích hành vi khách hàng cho shop.,,,
P01681,2026-03-01T08:10:24,public,2026-03-04T22:03:14,Mình đang học quản trị dòng tiền.,,,
P01682,2025-12-28T05:31:07,public,2026-01-10T04:33:03,Mọi người recommend tài liệu Spring Boot nhé.,,G046,
P01683,2026-03-09T11:47:44,public,2026-03-27T23:19:30,Typography nào dễ dùng cho mobile app?,,G012,
P01684,2026-01-31T15:13:50,group,2026-02-01T17:34:48,Chia sẻ case branding mình thấy khá hay.,,,
P01685,2024-08-19T07:07:09,public,2025-04-11T15:55:55,Bài này giải thích khá dễ về budgeting.,,G044,
P01686,2026-03-24T10:15:18,public,2026-03-27T06:56:09,Ai có bài tập Neo4j hay cho mình xin với.,https://example.com/media/post_01686.jpg,,
P01687,2025-10-20T18:36:51,friends,2026-01-07T06:03:40,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,G007,
P01688,2025-10-25T05:45:25,group,2026-03-18T12:35:09,Có ai học dataset Olist không?,,,
P01689,2026-02-28T06:33:03,group,2026-03-14T06:25:40,Mình vừa hoàn thành dashboard đầu tiên bằng Power BI.,,G080,
P01690,2026-03-28T00:55:35,group,2026-03-30T17:31:11,Có ai đã chạy A/B test cho landing page chưa?,,,
P01691,2025-09-06T01:43:57,group,2026-03-23T10:19:50,Chia sẻ bộ từ vựng chủ đề education.,https://example.com/media/post_01691.jpg,G008,
P01692,2026-01-26T20:56:57,group,2026-03-06T18:03:46,Mọi người góp ý giúp mình layout này với.,,G039,
P01693,2024-12-15T16:43:36,group,2025-04-29T14:36:58,Bài này giải thích khá dễ về budgeting.,,G015,
P01694,2025-05-25T00:30:44,public,2026-03-17T09:16:58,Ai muốn luyện speaking buổi tối không?,https://example.com/media/post_01694.jpg,G008,
P01695,2026-01-17T05:30:19,public,2026-01-18T01:26:24,Mọi người góp ý giúp mình layout này với.,,,
P01696,2026-02-28T23:29:24,group,2026-03-11T07:22:08,Mình đang học design system.,,G033,
P01697,2026-02-02T00:38:19,friends,2026-03-25T02:58:16,Mình đang học design system.,,,
P01698,2024-08-12T18:19:31,public,2026-03-08T09:19:59,Ai muốn luyện speaking buổi tối không?,,,
P01699,2026-03-01T12:03:14,friends,2026-03-15T17:40:25,Mình vừa hoàn thành dashboard đầu tiên bằng Power BI.,https://example.com/media/post_01699.jpg,G042,
P01700,2026-03-23T17:44:53,group,2026-03-24T21:34:08,Có ai đang học system design không?,,G013,
P01701,2025-09-18T22:10:41,group,2026-02-26T09:34:24,Neo4j dùng cho friend suggestion khá hợp.,,,
P01702,2025-12-27T17:21:02,public,2026-01-26T16:20:21,Mình đang học về quy trình sales ops.,,G090,
P01703,2025-02-15T18:39:46,public,2026-01-27T00:25:11,Ai muốn luyện speaking buổi tối không?,,,
P01704,2026-02-13T03:05:57,public,2026-03-21T02:09:27,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,https://example.com/media/post_01704.jpg,G026,
P01705,2025-10-24T22:31:11,group,2026-02-06T05:11:29,Mọi người học IELTS listening bằng nguồn nào?,https://example.com/media/post_01705.jpg,G069,
P01706,2025-04-01T13:32:52,public,2025-11-11T21:19:43,Mọi người dùng KPI nào để đo hiệu quả content?,,G040,
P01707,2025-11-01T02:35:06,group,2026-01-06T05:48:21,Có ai đã chạy A/B test cho landing page chưa?,,,
P01708,2025-11-27T00:19:52,public,2025-12-09T19:58:48,Case study này khá hay cho team kinh doanh.,https://example.com/media/post_01708.jpg,G070,
P01709,2024-06-01T08:49:08,public,2026-02-05T07:14:18,Có ai học dataset Olist không?,,,
P01710,2025-08-06T05:12:22,public,2025-11-10T10:10:55,Mình cần template content plan cho fanpage.,,G019,
P01711,2025-09-08T12:19:04,group,2025-09-23T05:05:31,Mình đang phân tích hành vi khách hàng cho shop.,,G049,
P01712,2026-03-01T22:47:02,public,2026-03-07T14:20:02,Có ai từng làm growth experiment cho startup chưa?,,,
P01713,2026-03-07T04:39:50,friends,2026-03-23T07:31:52,"Mình đang build app nhỏ bằng React, cần góp ý UI.",,G058,
P01714,2025-08-20T18:48:34,group,2025-11-04T02:32:04,Mình đang học design system.,,,
P01715,2026-02-16T19:35:30,group,2026-03-18T23:54:42,Chia sẻ case branding mình thấy khá hay.,,,
P01716,2026-02-27T02:36:58,public,2026-03-07T02:19:48,Mình đang phân tích hành vi khách hàng cho shop.,,G007,
P01717,2025-08-19T18:15:07,group,2025-08-25T13:00:35,Mọi người theo dõi chỉ số nào khi phân tích cổ phiếu?,,G014,
P01718,2025-12-25T12:41:56,public,2026-03-19T17:43:31,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,G081,
P01719,2026-03-01T06:49:36,group,2026-03-23T16:52:03,Có ai muốn lập nhóm học FP&A không?,,G017,
P01720,2024-10-01T23:54:37,public,2025-02-28T22:27:00,Mình đang học design system.,,,
P01721,2026-03-06T10:09:10,public,2026-03-27T11:11:10,Ai có bài tập Neo4j hay cho mình xin với.,,G083,
P01722,2024-08-09T15:13:56,friends,2025-07-05T05:46:52,Mình cần bạn học writing task 2.,,,
P01723,2025-09-03T14:04:47,public,2026-03-13T06:01:04,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,G087,
P01724,2025-11-14T10:17:30,public,2026-02-10T15:00:10,Ai muốn luyện speaking buổi tối không?,,G023,
P01725,2025-12-23T08:44:11,public,2026-02-15T22:58:03,Typography nào dễ dùng cho mobile app?,,,
P01726,2025-12-06T05:46:43,friends,2026-02-01T10:09:02,Mọi người dùng KPI nào để đo hiệu quả content?,https://example.com/media/post_01726.jpg,,
P01727,2025-10-05T07:48:11,group,2025-10-21T14:34:23,Mình cần bạn học writing task 2.,https://example.com/media/post_01727.jpg,G023,
P01728,2026-01-18T11:27:12,public,2026-03-22T20:29:44,Mình đang phân tích hành vi khách hàng cho shop.,,G076,
P01729,2026-03-06T00:58:43,friends,2026-03-25T05:18:42,Mọi người dùng KPI nào để đo hiệu quả content?,,,
P01730,2024-07-09T18:17:25,group,2024-07-13T11:38:40,Mọi người dùng KPI nào để đo hiệu quả content?,https://example.com/media/post_01730.jpg,,
P01731,2025-07-16T16:02:45,group,2025-08-09T12:36:17,Mọi người thấy roadmap Data Analyst nên bắt đầu từ đâu?,,G052,
P01732,2026-01-11T16:49:45,public,2026-01-23T04:32:13,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,,G009,
P01733,2025-10-05T19:17:23,public,2026-03-13T17:16:49,Mọi người dùng KPI nào để đo hiệu quả content?,,G041,
P01734,2025-12-30T04:47:35,group,2026-03-02T04:56:27,Mọi người thấy roadmap Data Analyst nên bắt đầu từ đâu?,,,
P01735,2026-02-13T04:42:39,group,2026-03-22T20:18:47,Mình đang học quản trị dòng tiền.,,,
P01736,2026-01-02T13:51:06,public,2026-02-03T22:29:48,Chia sẻ bộ từ vựng chủ đề education.,,G084,
P01737,2025-06-21T11:16:35,group,2025-09-05T23:02:01,Mọi người recommend tài liệu Spring Boot nhé.,,G006,
P01738,2025-10-28T05:28:02,public,2026-01-07T10:20:57,Mọi người học IELTS listening bằng nguồn nào?,,,
P01739,2025-06-12T17:12:00,friends,2025-12-21T21:20:51,Có ai đang học system design không?,,G013,
P01740,2025-12-23T05:37:20,public,2026-03-15T11:21:12,Chia sẻ vài chỉ số cần theo dõi trong e-commerce.,https://example.com/media/post_01740.jpg,G007,
P01741,2024-11-26T03:12:27,friends,2025-05-15T20:44:54,Mọi người dùng KPI nào để đo hiệu quả content?,,G047,
P01742,2025-06-26T04:37:51,group,2026-02-18T22:25:29,Typography nào dễ dùng cho mobile app?,,G086,
P01743,2025-06-26T23:38:04,group,2025-10-29T08:46:25,Case study này khá hay cho team kinh doanh.,https://example.com/media/post_01743.jpg,G063,
P01744,2026-03-05T05:53:19,public,2026-03-19T12:54:51,Neo4j dùng cho friend suggestion khá hợp.,,,
P01745,2024-11-08T08:50:15,public,2026-01-09T02:23:00,Mọi người góp ý giúp mình layout này với.,,,
P01746,2026-01-29T13:07:14,public,2026-01-29T13:18:24,Bài này giải thích khá dễ về budgeting.,https://example.com/media/post_01746.jpg,,
P01747,2025-10-22T18:38:47,public,2026-02-22T09:27:24,Có ai từng làm growth experiment cho startup chưa?,https://example.com/media/post_01747.jpg,,
P01748,2026-01-11T22:21:34,public,2026-02-19T22:53:15,"Mình đang build app nhỏ bằng React, cần góp ý UI.",,,
P01749,2026-03-05T13:36:21,public,2026-03-11T01:42:45,Neo4j dùng cho friend suggestion khá hợp.,https://example.com/media/post_01749.jpg,,
P01750,2024-10-07T05:57:35,public,2026-01-09T00:03:25,Neo4j dùng cho friend suggestion khá hợp.,https://example.com/media/post_01750.jpg,,
P01751,2024-03-08T16:45:09,public,2025-06-07T04:20:39,"Mình đang build app nhỏ bằng React, cần góp ý UI.",https://example.com/media/post_01751.jpg,G054,
P01752,2025-07-22T12:58:10,public,2025-09-10T08:19:49,Có ai từng làm growth experiment cho startup chưa?,https://example.com/media/post_01752.jpg,,
P01753,2026-03-20T03:09:35,public,2026-03-22T04:05:14,Ai muốn luyện speaking buổi tối không?,,G023,
P01754,2024-10-25T11:45:47,public,2025-10-26T10:54:55,Case study này khá hay cho team kinh doanh.,,,
P01755,2025-07-27T23:44:22,group,2025-07-31T04:31:04,Mọi người góp ý giúp mình layout này với.,,G033,
P01756,2026-01-12T21:05:38,group,2026-02-01T22:13:51,Mình vừa hoàn thành dashboard đầu tiên bằng Power BI.,,G045,
P01757,2025-09-11T07:24:00,group,2026-02-24T09:37:02,Chia sẻ case branding mình thấy khá hay.,,G040,
P01758,2024-07-24T06:01:25,group,2025-04-13T12:26:32,Neo4j dùng cho friend suggestion khá hợp.,,,
P01759,2026-03-13T19:17:30,group,2026-03-31T16:33:37,Có tài liệu nào học Figma từ cơ bản tới nâng cao không?,,,
P01760,2025-11-16T02:25:10,group,2026-01-04T23:20:23,Mình đang phân tích hành vi khách hàng cho shop.,,,
P01761,2025-10-20T05:20:47,public,2026-01-30T00:00:47,Mình đang học về quy trình sales ops.,https://example.com/media/post_01761.jpg,G034,
P01762,2024-03-17T07:21:54,public,2025-04-24T21:12:16,Có ai từng làm growth experiment cho startup chưa?,,,
P01763,2024-12-27T06:23:40,public,2025-07-05T01:52:28,Có ai học dataset Olist không?,,G076,
P01764,2026-03-27T19:18:44,group,2026-03-31T18:16:01,Mọi người thấy roadmap Data Analyst nên bắt đầu từ đâu?,,G066,
P01765,2026-03-24T06:00:16,public,2026-03-27T22:26:40,Mình cần template content plan cho fanpage.,,G022,
P01766,2026-01-08T10:46:06,group,2026-02-27T21:33:04,Chia sẻ bộ từ vựng chủ đề education.,,G067,
P01767,2026-02-13T01:08:34,group,2026-03-07T22:55:07,"Mình đang build app nhỏ bằng React, cần góp ý UI.",,G016,
P01768,2025-01-05T09:30:30,friends,2025-02-18T09:39:32,Ai muốn luyện speaking buổi tối không?,,G069,
P01769,2025-08-18T10:31:38,friends,2026-03-20T08:28:44,Mình cần template content plan cho fanpage.,,G078,
